system:index,centroidLatLon,date,dewpoint_temperature_2m,evaporation_from_bare_soil,evaporation_from_bare_soil_hourly,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_open_water_surfaces_excluding_oceans_hourly,evaporation_from_the_top_of_canopy,evaporation_from_the_top_of_canopy_hourly,evaporation_from_vegetation_transpiration,evaporation_from_vegetation_transpiration_hourly,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,potential_evaporation_hourly,runoff,runoff_hourly,siteName,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snow_evaporation_hourly,snowfall,snowfall_hourly,snowmelt,snowmelt_hourly,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,sub_surface_runoff_hourly,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_runoff,surface_runoff_hourly,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,total_evaporation,total_evaporation_hourly,total_precipitation,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
0_20250303T05,"[78.20000, 16.10000]",20250303 0500,266.6687927246094,0.0,0.0,7.636845111846924E-8,2.3283064365386963E-10,-7.613562047481537E-8,0.0,-1.1641532182693481E-9,-4.656612873077393E-10,0.8469670489430428,277.005126953125,1.247314453125,267.57928466796875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,9.629875421524048E-6,2.384185791015625E-6,1.3187527656555176E-5,2.6226043701171875E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,267.06358337402344,0.8474840521812439,99.943359375,278.64060974121094,4.5615234375,1.3439245223999023,9.631039574742317E-6,2.3834872990846634E-6,0.001047179102897644,2.4271942675113678E-4,0.0,0.0,268.0871124267578,268.12713623046875,268.36598205566406,269.81004333496094,1.3187527656555176E-5,2.6263296604156494E-6,27296.0,6755.0,0.0,0.0,-218304.5,-48985.5,94608.71875,0.0,0.0,219646.0,44311.0,0.0,0.0,4980194.0,989505.5,1.740978E12,268.42478942871094,266.9029998779297,9.629875421524048E-6,2.3832544684410095E-6,0.001047767698764801,2.4272501468658447E-4,-4.387747764587402,-0.6530914306640625,0.22943115234375,0.2216949462890625,0.1732025146484375,0.2614593505859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T06,"[78.20000, 16.10000]",20250303 0600,266.6077575683594,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,-2.3283064365386963E-10,-1.6298145055770874E-9,-4.656612873077393E-10,0.84737903252244,277.005126953125,1.24737548828125,267.56304931640625,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,1.2703239917755127E-5,3.073364496231079E-6,1.5810132026672363E-5,2.6226043701171875E-6,"Site0 78,20000 16,10000",1.8960237503051752E-4,266.92393493652344,0.8480715155601501,99.943359375,278.57029724121094,4.5625,1.344198226928711,1.2704171240329742E-5,3.0731316655874252E-6,0.0013553109019994736,3.0813179910182953E-4,0.0,0.0,268.09080505371094,268.1312561035156,268.36915588378906,269.8095703125,1.5813857316970825E-5,2.6263296604156494E-6,36006.0,8710.0,0.0,0.0,-277869.0,-59564.5,94604.41015625,0.0,0.0,266058.0,46412.0,0.0,0.0,5958021.0,977827.0,1.7409816E12,268.3433532714844,266.89918518066406,1.270277425646782E-5,3.0728988349437714E-6,0.0013558939099311829,3.0812621116638184E-4,-4.462776184082031,-0.5511226654052734,0.22943115234375,0.2216949462890625,0.1732025146484375,0.2614593505859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T07,"[78.20000, 16.10000]",20250303 0700,266.9231872558594,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-6.984919309616089E-10,9.313225746154785E-10,0.8479741215705872,277.005126953125,1.2474365234375,267.5943298339844,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,1.5459954738616943E-5,2.7567148208618164E-6,1.843273639678955E-5,2.6226043701171875E-6,"Site0 78,20000 16,10000",1.8960237503051747E-4,267.1385192871094,0.8483003973960876,99.943359375,278.58592224121094,4.5634765625,1.3443641662597656,1.5456927940249443E-5,2.7527566999197006E-6,0.0015396587550640106,1.8434785306453705E-4,0.0,0.0,268.0945587158203,268.1357879638672,268.3723602294922,269.80909729003906,1.843273639678955E-5,2.6188790798187256E-6,43811.0,7805.0,0.0,0.0,-318655.5,-40786.5,94647.1328125,0.0,0.0,312664.0,46606.0,0.0,0.0,6952800.0,994779.0,1.7409852E12,268.65895080566406,266.9244842529297,1.545622944831848E-5,2.7534551918506622E-6,0.0015408247709274292,1.8493086099624634E-4,-4.213409423828125,-0.11583518981933594,0.22943115234375,0.2216949462890625,0.1732025146484375,0.2614593505859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T08,"[78.20000, 16.10000]",20250303 0800,266.9685974121094,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,0.0,6.984919309616089E-10,0.8481877408921719,277.005126953125,1.24749755859375,267.61456298828125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,1.825392246246338E-5,2.7939677238464355E-6,2.1047890186309814E-5,2.6151537895202637E-6,"Site0 78,20000 16,10000",1.8960237503051747E-4,267.1768493652344,0.8489641547203064,99.943359375,278.47654724121094,4.564453125,1.3446693420410156,1.8254038877785206E-5,2.7971109375357628E-6,0.001879580318927765,3.3992156386375427E-4,0.0,0.0,268.09869384765625,268.13880920410156,268.3756103515625,269.80860900878906,2.1047890186309814E-5,2.6151537895202637E-6,51740.0,7929.0,1374.0,1374.0,-362063.0,-43407.5,94651.74609375,0.0,0.0,354539.0,41875.0,9064.0,9064.0,7948242.0,995442.0,1.7409888E12,268.6689758300781,266.9399871826172,1.825392246246338E-5,2.7976930141448975E-6,0.001881338655948639,3.405138850212097E-4,-4.2193603515625,-0.0059566497802734375,0.22943115234375,0.2216949462890625,0.1732025146484375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T09,"[78.20000, 16.10000]",20250303 0900,267.023193359375,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,9.313225746154785E-10,9.313225746154785E-10,0.8488591238856316,277.005126953125,1.24755859375,267.63214111328125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.199038863182068E-5,3.7364661693573E-6,2.3663043975830078E-5,2.6151537895202637E-6,"Site0 78,20000 16,10000",1.8960237503051752E-4,267.11842346191406,0.8495668768882751,99.943359375,278.39060974121094,4.56640625,1.3449630737304688,2.1987827494740486E-5,3.7337886169552803E-6,0.0022053588181734085,3.257784992456436E-4,0.0,0.0,268.1031188964844,268.1421661376953,268.37889099121094,269.80812072753906,2.3663043975830078E-5,2.6151537895202637E-6,62326.0,10586.0,9354.0,7980.0,-424940.0,-62877.0,94691.26953125,0.0,0.0,401289.0,46750.0,61916.0,52852.0,8924481.0,976239.0,1.7409924E12,268.7211456298828,266.9475402832031,2.1988525986671448E-5,3.734603524208069E-6,0.0022079721093177795,3.266334533691406E-4,-4.237518310546875,0.4507007598876953,0.22943115234375,0.2216949462890625,0.1732025146484375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T10,"[78.20000, 16.10000]",20250303 1000,266.57212829589844,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,4.656612873077393E-10,-4.656612873077393E-10,0.8494542092084885,277.005126953125,1.2476806640625,267.6620178222656,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.2970139980316162E-5,9.797513484954834E-7,2.6270747184753418E-5,2.60770320892334E-6,"Site0 78,20000 16,10000",1.8960237503051752E-4,267.1343536376953,0.8497957587242126,99.943359375,278.40623474121094,4.5673828125,1.3451385498046875,2.296525053679943E-5,9.774230420589447E-7,0.0024010799825191498,1.9572116434574127E-4,0.0,0.0,268.1044921875,268.1466369628906,268.3822021484375,269.80763244628906,2.6263296604156494E-5,2.600252628326416E-6,65094.0,2768.0,24832.0,15478.0,-478744.0,-53804.0,94751.91796875,0.0,0.0,442063.0,40774.0,164788.0,102872.0,9909046.0,984565.0,1.740996E12,268.6126708984375,266.9591369628906,2.296455204486847E-5,9.760260581970215E-7,0.0024042800068855286,1.9630789756774902E-4,-4.5608978271484375,1.0602836608886719,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T11,"[78.20000, 16.10000]",20250303 1100,265.3241729736328,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-5.587935447692871E-9,-6.05359673500061E-9,0.8496830873191357,277.005126953125,1.24774169921875,267.5551452636719,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.4870038032531738E-5,1.8998980522155762E-6,2.8870999813079834E-5,2.600252628326416E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,266.2794189453125,0.8498033881187439,99.943359375,278.47654724121094,4.5673828125,1.3452425003051758,2.4879351258277893E-5,1.9141007214784622E-6,0.0025147534906864166,1.1367350816726685E-4,0.0,0.0,268.1091766357422,268.1506042480469,268.38555908203125,269.80714416503906,2.8870999813079834E-5,2.60770320892334E-6,70503.0,5409.0,47508.0,22676.0,-615462.0,-136718.0,94819.828125,7.450580596923828E-9,7.450580596923828E-9,503163.0,61100.0,315700.0,150912.0,1.0809452E7,900406.0,1.7409996E12,267.80152893066406,266.8854675292969,2.48737633228302E-5,1.909211277961731E-6,0.0025182440876960754,1.1396408081054688E-4,-4.9802703857421875,1.4259357452392578,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T12,"[78.20000, 16.10000]",20250303 1200,264.4541931152344,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.5366822481155396E-8,-9.778887033462524E-9,0.8496830835938454,277.005126953125,1.247802734375,267.36993408203125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.6732683181762695E-5,1.862645149230957E-6,3.147125244140625E-5,2.600252628326416E-6,"Site0 78,20000 16,10000",1.8960237503051752E-4,265.5019989013672,0.8497118353843689,99.943359375,278.57810974121094,4.5673828125,1.3453149795532227,2.674735151231289E-5,1.868000254034996E-6,0.0025939755141735077,7.922202348709106E-5,0.0,0.0,268.1117401123047,268.1528625488281,268.3889617919922,269.806640625,3.1463801860809326E-5,2.592802047729492E-6,75771.0,5268.0,74026.0,26518.0,-780931.0,-165469.0,94856.83203125,7.450580596923828E-9,0.0,574493.0,71330.0,492148.0,176448.0,1.1667367E7,857915.0,1.7410032E12,267.06834411621094,266.7886047363281,2.673175185918808E-5,1.8579885363578796E-6,0.0025982335209846497,7.998943328857422E-5,-5.1976318359375,1.2779788970947266,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T13,"[78.20000, 16.10000]",20250303 1300,263.7191467285156,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-2.7939677238464355E-8,-1.257285475730896E-8,0.8496067896485329,277.005126953125,1.24786376953125,267.12823486328125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.8111040592193604E-5,1.3783574104309082E-6,3.406405448913574E-5,2.592802047729492E-6,"Site0 78,20000 16,10000",1.8960237503051752E-4,264.8497772216797,0.8495745062828064,99.943359375,278.68748474121094,4.5673828125,1.345367431640625,2.8136884793639183E-5,1.389533281326294E-6,0.002652633935213089,5.86584210395813E-5,0.0,0.0,268.11399841308594,268.15721130371094,268.3924102783203,269.80615234375,3.406405448913574E-5,2.600252628326416E-6,79673.0,3902.0,98214.0,24188.0,-958889.0,-177958.0,94907.234375,7.450580596923828E-9,0.0,652365.0,77872.0,653044.0,160896.0,1.250065E7,833283.0,1.7410068E12,266.55189514160156,266.67677307128906,2.8108246624469757E-5,1.3764947652816772E-6,0.002657473087310791,5.923956632614136E-5,-5.4680023193359375,1.1644611358642578,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T14,"[78.20000, 16.10000]",20250303 1400,262.9577178955078,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-4.423782229423523E-8,-1.6298145055770874E-8,0.8494694568216801,277.005126953125,1.2479248046875,266.8485107421875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.7157366275787354E-5,-9.5367431640625E-7,3.6656856536865234E-5,2.592802047729492E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,264.4073791503906,0.8493990302085876,99.943359375,278.80467224121094,4.56640625,1.345407485961914,2.720463089644909E-5,-9.32253897190094E-7,0.0026992671191692352,4.663318395614624E-5,0.0,0.0,268.11329650878906,268.1597442626953,268.3939514160156,269.80564880371094,3.664940595626831E-5,2.5853514671325684E-6,76984.0,-2689.0,112110.0,13896.0,-1123759.0,-164870.0,94940.140625,0.0,-7.450580596923828E-9,733285.0,80920.0,745358.0,92314.0,1.3337289E7,836639.0,1.7410104E12,266.1842498779297,266.5633239746094,2.7159228920936584E-5,-9.490177035331726E-7,0.002704113721847534,4.6640634536743164E-5,-5.631103515625,0.9793224334716797,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T15,"[78.20000, 16.10000]",20250303 1500,262.4054870605469,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-6.239861249923706E-8,-1.816079020500183E-8,0.8492863476276398,277.005126953125,1.248046875,266.5059509277344,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.7261674404144287E-5,1.043081283569336E-7,3.923475742340088E-5,2.5779008865356445E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,263.8197937011719,0.8491777777671814,99.943359375,278.92967224121094,4.56640625,1.3454341888427734,2.7323607355356216E-5,1.1897645890712738E-7,0.00272924080491066,2.997368574142456E-5,0.0,0.0,268.1139373779297,268.16322326660156,268.3974914550781,269.8051452636719,3.923475742340088E-5,2.5853514671325684E-6,77272.0,288.0,116688.0,4578.0,-1308615.0,-184856.0,94974.69921875,0.0,0.0,823444.0,90159.0,775738.0,30380.0,1.4146911E7,809622.0,1.741014E12,265.7054443359375,266.4228515625,2.7261674404144287E-5,1.0244548320770264E-7,0.0027340948581695557,2.9981136322021484E-5,-5.74224853515625,0.7789707183837891,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T16,"[78.20000, 16.10000]",20250303 1600,261.7212677001953,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-8.102506399154663E-8,-1.862645149230957E-8,0.8490879833698273,277.005126953125,1.24810791015625,266.1048583984375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.828240394592285E-5,1.0207295417785645E-6,4.1812658309936523E-5,2.5779008865356445E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,263.1097717285156,0.8489488959312439,99.943359375,279.06248474121094,4.5654296875,1.3454561233520508,2.8359703719615936E-5,1.0360963642597198E-6,0.0027530938386917114,2.3853033781051636E-5,0.0,0.0,268.11415100097656,268.1640319824219,268.4010925292969,269.80462646484375,4.1812658309936523E-5,2.5779008865356445E-6,80156.0,2884.0,116688.0,0.0,-1519861.0,-211246.0,94983.765625,0.0,0.0,923564.0,100120.0,775738.0,0.0,1.4920824E7,773913.0,1.7410176E12,265.1700134277344,266.2538757324219,2.827867865562439E-5,1.0170042514801025E-6,0.002757936716079712,2.384185791015625E-5,-5.9702911376953125,0.5313091278076172,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T17,"[78.20000, 16.10000]",20250303 1700,261.14418029785156,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.0011717677116394E-7,-1.909211277961731E-8,0.8488438427448273,277.005126953125,1.2481689453125,265.6868591308594,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.9072165489196777E-5,7.897615432739258E-7,4.4405460357666016E-5,2.592802047729492E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,262.5564880371094,0.8486894965171814,99.943359375,279.19529724121094,4.5654296875,1.3454704284667969,2.9169954359531403E-5,8.102506399154663E-7,0.002769291400909424,1.6197562217712402E-5,0.0,0.0,268.1116943359375,268.166748046875,268.40357971191406,269.8041229248047,4.439055919647217E-5,2.5779008865356445E-6,82398.0,2242.0,116686.57446289062,-1.425537109375,-1737876.0,-218015.0,94998.69140625,0.0,0.0,1026810.0,103246.0,775738.4328613281,0.432861328125,1.5677273E7,756449.0,1.7410212E12,264.67323303222656,266.0778045654297,2.906937152147293E-5,7.906928658485413E-7,0.0027741342782974243,1.6197562217712402E-5,-6.0375823974609375,0.2700481414794922,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T18,"[78.20000, 16.10000]",20250303 1800,260.6138610839844,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.2014061212539673E-7,-2.0023435354232788E-8,0.8485997021198273,277.005126953125,1.248291015625,265.28082275390625,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.86102294921875E-5,-4.6193599700927734E-7,4.696846008300781E-5,2.562999725341797E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,262.19410705566406,0.8484300971031189,99.943359375,279.32810974121094,4.5654296875,1.3454828262329102,2.873479388654232E-5,-4.3516047298908234E-7,0.0027837753295898438,1.4483928680419922E-5,0.0,0.0,268.1107635498047,268.1693878173828,268.4053192138672,269.80360412597656,4.696100950241089E-5,2.5704503059387207E-6,81110.0,-1288.0,116686.57446289062,0.0,-1945110.0,-207234.0,95019.17578125,0.0,0.0,1124772.0,97962.0,775738.4328613281,0.0,1.6436472E7,759199.0,1.7410248E12,264.24525451660156,265.90525817871094,2.8614886105060577E-5,-4.544854164123535E-7,0.0027886182069778442,1.4483928680419922E-5,-5.9335174560546875,0.014276504516601562,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T19,"[78.20000, 16.10000]",20250303 1900,260.2096252441406,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.3783574104309082E-7,-1.7695128917694092E-8,0.8483402989804745,277.005126953125,1.2484130859375,264.8608093261719,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,2.9414892196655273E-5,8.046627044677734E-7,4.953145980834961E-5,2.562999725341797E-6,"Site0 78,20000 16,10000",1.8960237503051747E-4,261.677490234375,0.8481706976890564,99.943359375,279.45310974121094,4.564453125,1.3454933166503906,2.9552727937698364E-5,8.17934051156044E-7,0.002795238047838211,1.146271824836731E-5,0.0,0.0,268.1077575683594,268.16990661621094,268.40904235839844,269.8031005859375,4.953145980834961E-5,2.5704503059387207E-6,83376.0,2266.0,116686.57446289062,0.0,-2176356.0,-231246.0,95007.07421875,0.0,0.0,1229292.0,104520.0,775738.4328613281,0.0,1.7165878E7,729406.0,1.7410284E12,263.849853515625,265.71104431152344,2.9414892196655273E-5,8.00006091594696E-7,0.002800092101097107,1.1473894119262695E-5,-5.7763824462890625,0.1921520233154297,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T20,"[78.20000, 16.10000]",20250303 2000,259.8102569580078,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.5459954738616943E-7,-1.6763806343078613E-8,0.848080899566412,277.005126953125,1.24847412109375,264.4320068359375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,3.14861536026001E-5,2.0712614059448242E-6,5.2094459533691406E-5,2.562999725341797E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,261.09413146972656,0.8478960394859314,99.943359375,279.58592224121094,4.5634765625,1.3455047607421875,3.163795918226242E-5,2.0852312445640564E-6,0.0028057657182216644,1.0527670383453369E-5,0.0,0.0,268.1051483154297,268.1689910888672,268.4128112792969,269.8025817871094,5.2094459533691406E-5,2.562999725341797E-6,89240.0,5864.0,116686.57446289062,0.0,-2425294.0,-248938.0,95049.7578125,0.0,0.0,1335816.0,106524.0,775738.4328613281,0.0,1.7869708E7,703830.0,1.741032E12,263.39447021484375,265.4990997314453,3.148335963487625E-5,2.0684674382209778E-6,0.0028105974197387695,1.0505318641662598E-5,-5.718994140625,-0.07917976379394531,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T21,"[78.20000, 16.10000]",20250303 2100,259.5913543701172,0.0,0.0,7.636845111846924E-8,0.0,-7.59027898311615E-8,4.656612873077393E-10,-1.695007085800171E-7,-1.4901161193847656E-8,0.847806241363287,277.005126953125,1.24859619140625,264.035888671875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,3.363192081451416E-5,2.1457672119140625E-6,5.46574592590332E-5,2.562999725341797E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,260.75550842285156,0.8476290106773376,99.943359375,279.71873474121094,4.5634765625,1.3455142974853516,3.379862755537033E-5,2.16066837310791E-6,0.002815183252096176,9.417533874511719E-6,0.0,0.0,268.1000671386719,268.16896057128906,268.4146728515625,269.80206298828125,5.46574592590332E-5,2.562999725341797E-6,95322.0,6082.0,116686.57446289062,0.0,-2662685.0,-237391.0,95064.39453125,0.0,0.0,1435848.0,100032.0,775738.4328613281,0.0,1.8576769E7,707061.0,1.7410356E12,263.0432891845703,265.2960205078125,3.3629126846790314E-5,2.1457672119140625E-6,0.002820625901222229,1.0028481483459473E-5,-5.420867919921875,-0.3135223388671875,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T22,"[78.20000, 16.10000]",20250303 2200,259.3236846923828,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,-4.656612873077393E-10,-1.825392246246338E-7,-1.30385160446167E-8,0.847531583160162,277.005126953125,1.24871826171875,263.64276123046875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,3.696233034133911E-5,3.330409526824951E-6,5.7220458984375E-5,2.562999725341797E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,260.2588195800781,0.8473619818687439,99.943359375,279.83592224121094,4.5625,1.3455266952514648,3.714160993695259E-5,3.34298238158226E-6,0.002826143056154251,1.0959804058074951E-5,0.0,0.0,268.0944061279297,268.1686248779297,268.4165496826172,269.80152893066406,5.720555782318115E-5,2.5480985641479492E-6,104762.0,9440.0,116686.57446289062,0.0,-2917064.0,-254379.0,95100.73046875,0.0,0.0,1536744.0,100896.0,775738.4328613281,0.0,1.9261629E7,684860.0,1.7410392E12,262.7110595703125,265.0721740722656,3.6959536373615265E-5,3.330409526824951E-6,0.002831578254699707,1.0952353477478027E-5,-5.4110260009765625,-0.5567169189453125,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T23,"[78.20000, 16.10000]",20250303 2300,259.2473602294922,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-1.9278377294540405E-7,-1.0244548320770264E-8,0.8472721837460995,277.005126953125,1.24884033203125,263.30706787109375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,3.978610038757324E-5,2.823770046234131E-6,5.97536563873291E-5,2.5331974029541016E-6,"Site0 78,20000 16,10000",1.8960237503051758E-4,260.13401794433594,0.8470949530601501,99.943359375,279.96092224121094,4.5625,1.3455381393432617,3.9981212466955185E-5,2.839602530002594E-6,0.0028370097279548645,1.0866671800613403E-5,0.0,0.0,268.09019470214844,268.16798400878906,268.42041015625,269.80101013183594,5.97536563873291E-5,2.5480985641479492E-6,112778.0,8016.0,116686.57446289062,0.0,-3146126.0,-229062.0,95131.13671875,0.0,0.0,1629040.0,92296.0,775738.4328613281,0.0,1.9965073E7,703444.0,1.7410428E12,262.5335235595703,264.8742980957031,3.978796303272247E-5,2.8284266591072083E-6,0.002842426300048828,1.0848045349121094E-5,-5.1890106201171875,-0.7108154296875,0.22943115234375,0.2216949462890625,0.173187255859375,0.261444091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T00,"[78.20000, 16.10000]",20250304 0000,259.1176300048828,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,-2.0209699869155884E-7,-9.313225746154785E-9,0.8469975255429745,277.005126953125,1.24896240234375,263.0101318359375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8089599609375,4.222989082336426E-5,2.4437904357910156E-6,6.230175495147705E-5,2.5480985641479492E-6,"Site0 78,20000 16,10000",1.8960237503051755E-4,260.0513153076172,0.8468279242515564,99.943359375,280.07810974121094,4.5615234375,1.3455495834350586,4.243152216076851E-5,2.450309693813324E-6,0.0028476864099502563,1.0676681995391846E-5,0.0,0.0,268.0834655761719,268.16700744628906,268.42430114746094,269.80047607421875,6.230175495147705E-5,2.5480985641479492E-6,119698.0,6920.0,116686.57446289062,0.0,-3363002.0,-216876.0,95165.96875,0.0,0.0,1714508.0,85468.0,775738.4328613281,0.0,2.0679161E7,714088.0,1.7410464E12,262.4070739746094,264.683837890625,4.222895950078964E-5,2.440996468067169E-6,0.002853095531463623,1.0669231414794922E-5,-4.999908447265625,-0.823944091796875,0.22943115234375,0.2216949462890625,0.173187255859375,0.2614288330078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
